localidade,cultura,data,ndvi
COIMBRA,TOMATE,2003-04-23 00:00:00+00:00,0.6257
COIMBRA,TOMATE,2003-05-01 00:00:00+00:00,0.6345
COIMBRA,TOMATE,2003-05-09 00:00:00+00:00,0.6223
COIMBRA,TOMATE,2003-05-17 00:00:00+00:00,0.602
COIMBRA,TOMATE,2003-05-25 00:00:00+00:00,0.5928
COIMBRA,TOMATE,2003-06-02 00:00:00+00:00,0.5595
COIMBRA,TOMATE,2003-06-10 00:00:00+00:00,0.5272
COIMBRA,TOMATE,2003-06-18 00:00:00+00:00,0.4937
COIMBRA,TOMATE,2003-06-26 00:00:00+00:00,0.4419
COIMBRA,TOMATE,2003-07-04 00:00:00+00:00,0.4302
COIMBRA,TOMATE,2003-07-12 00:00:00+00:00,0.4273
COIMBRA,TOMATE,2003-07-20 00:00:00+00:00,0.4367
COIMBRA,TOMATE,2003-07-28 00:00:00+00:00,0.4452
COIMBRA,TOMATE,2003-08-05 00:00:00+00:00,0.4561
COIMBRA,TOMATE,2003-08-13 00:00:00+00:00,0.4574
COIMBRA,TOMATE,2003-08-21 00:00:00+00:00,0.4844
COIMBRA,TOMATE,2003-08-29 00:00:00+00:00,0.5024
COIMBRA,TOMATE,2003-09-06 00:00:00+00:00,0.5463
COIMBRA,TOMATE,2003-09-14 00:00:00+00:00,0.5646
COIMBRA,TOMATE,2003-09-22 00:00:00+00:00,0.5826
COIMBRA,TOMATE,2003-09-30 00:00:00+00:00,0.562
COIMBRA,TOMATE,2003-10-08 00:00:00+00:00,0.545
COIMBRA,TOMATE,2003-10-16 00:00:00+00:00,0.5301
COIMBRA,TOMATE,2003-10-24 00:00:00+00:00,0.5268
COIMBRA,TOMATE,2003-11-01 00:00:00+00:00,0.5108
COIMBRA,TOMATE,2003-11-09 00:00:00+00:00,0.5262
COIMBRA,TOMATE,2003-11-17 00:00:00+00:00,0.5695
COIMBRA,TOMATE,2003-11-25 00:00:00+00:00,0.6052
COIMBRA,TOMATE,2003-12-03 00:00:00+00:00,0.6287
COIMBRA,TOMATE,2003-12-11 00:00:00+00:00,0.6693
COIMBRA,TOMATE,2003-12-19 00:00:00+00:00,0.7055
COIMBRA,TOMATE,2003-12-27 00:00:00+00:00,0.7133
COIMBRA,TOMATE,2004-01-01 00:00:00+00:00,0.6999
COIMBRA,TOMATE,2004-01-09 00:00:00+00:00,0.7011
COIMBRA,TOMATE,2004-01-17 00:00:00+00:00,0.702
COIMBRA,TOMATE,2004-01-25 00:00:00+00:00,0.65
COIMBRA,TOMATE,2004-02-02 00:00:00+00:00,0.6192
COIMBRA,TOMATE,2004-02-10 00:00:00+00:00,0.5966
COIMBRA,TOMATE,2004-02-18 00:00:00+00:00,0.5861
COIMBRA,TOMATE,2004-02-26 00:00:00+00:00,0.575
COIMBRA,TOMATE,2004-03-05 00:00:00+00:00,0.5749
COIMBRA,TOMATE,2004-03-13 00:00:00+00:00,0.5916
COIMBRA,TOMATE,2004-03-21 00:00:00+00:00,0.6025
COIMBRA,TOMATE,2004-03-29 00:00:00+00:00,0.5941
COIMBRA,TOMATE,2004-04-06 00:00:00+00:00,0.6176
COIMBRA,TOMATE,2004-04-14 00:00:00+00:00,0.652
COIMBRA,TOMATE,2004-04-22 00:00:00+00:00,0.6879
COIMBRA,TOMATE,2004-04-30 00:00:00+00:00,0.7151
COIMBRA,TOMATE,2004-05-08 00:00:00+00:00,0.7386
COIMBRA,TOMATE,2004-05-16 00:00:00+00:00,0.7359
COIMBRA,TOMATE,2004-05-24 00:00:00+00:00,0.7278
COIMBRA,TOMATE,2004-06-01 00:00:00+00:00,0.7144
COIMBRA,TOMATE,2004-06-09 00:00:00+00:00,0.7
COIMBRA,TOMATE,2004-06-17 00:00:00+00:00,0.6919
COIMBRA,TOMATE,2004-06-25 00:00:00+00:00,0.6706
COIMBRA,TOMATE,2004-07-03 00:00:00+00:00,0.6327
COIMBRA,TOMATE,2004-07-11 00:00:00+00:00,0.6097
COIMBRA,TOMATE,2004-07-19 00:00:00+00:00,0.5661
COIMBRA,TOMATE,2004-07-27 00:00:00+00:00,0.5531
COIMBRA,TOMATE,2004-08-04 00:00:00+00:00,0.5397
COIMBRA,TOMATE,2004-08-12 00:00:00+00:00,0.5282
COIMBRA,TOMATE,2004-08-20 00:00:00+00:00,0.5203
COIMBRA,TOMATE,2004-08-28 00:00:00+00:00,0.5047
COIMBRA,TOMATE,2004-09-05 00:00:00+00:00,0.4765
COIMBRA,TOMATE,2004-09-13 00:00:00+00:00,0.4921
COIMBRA,TOMATE,2004-09-21 00:00:00+00:00,0.507
COIMBRA,TOMATE,2004-09-29 00:00:00+00:00,0.5173
COIMBRA,TOMATE,2004-10-07 00:00:00+00:00,0.5151
COIMBRA,TOMATE,2004-10-15 00:00:00+00:00,0.4913
COIMBRA,TOMATE,2004-10-23 00:00:00+00:00,0.4912
COIMBRA,TOMATE,2004-10-31 00:00:00+00:00,0.4761
COIMBRA,TOMATE,2004-11-08 00:00:00+00:00,0.4621
COIMBRA,TOMATE,2004-11-16 00:00:00+00:00,0.53
COIMBRA,TOMATE,2004-11-24 00:00:00+00:00,0.5588
COIMBRA,TOMATE,2004-12-02 00:00:00+00:00,0.5525
COIMBRA,TOMATE,2004-12-10 00:00:00+00:00,0.542
COIMBRA,TOMATE,2004-12-18 00:00:00+00:00,0.5329
COIMBRA,TOMATE,2004-12-26 00:00:00+00:00,0.5797
COIMBRA,TOMATE,2005-01-01 00:00:00+00:00,0.6192
COIMBRA,TOMATE,2005-01-09 00:00:00+00:00,0.6759
COIMBRA,TOMATE,2005-01-17 00:00:00+00:00,0.7656
COIMBRA,TOMATE,2005-01-25 00:00:00+00:00,0.7824
COIMBRA,TOMATE,2005-02-02 00:00:00+00:00,0.7548
COIMBRA,TOMATE,2005-02-10 00:00:00+00:00,0.7062
COIMBRA,TOMATE,2005-02-18 00:00:00+00:00,0.6676
COIMBRA,TOMATE,2005-02-26 00:00:00+00:00,0.6367
COIMBRA,TOMATE,2005-03-06 00:00:00+00:00,0.6296
COIMBRA,TOMATE,2005-03-14 00:00:00+00:00,0.6582
COIMBRA,TOMATE,2005-03-22 00:00:00+00:00,0.6718
COIMBRA,TOMATE,2005-03-30 00:00:00+00:00,0.6909
COIMBRA,TOMATE,2005-04-07 00:00:00+00:00,0.7027
COIMBRA,TOMATE,2005-04-15 00:00:00+00:00,0.7079
COIMBRA,TOMATE,2005-04-23 00:00:00+00:00,0.7057
COIMBRA,TOMATE,2005-05-01 00:00:00+00:00,0.6948
COIMBRA,TOMATE,2005-05-09 00:00:00+00:00,0.6924
COIMBRA,TOMATE,2005-05-17 00:00:00+00:00,0.71
COIMBRA,TOMATE,2005-05-25 00:00:00+00:00,0.6905
COIMBRA,TOMATE,2005-06-02 00:00:00+00:00,0.6875
COIMBRA,TOMATE,2005-06-10 00:00:00+00:00,0.6933
COIMBRA,TOMATE,2005-06-18 00:00:00+00:00,0.687
COIMBRA,TOMATE,2005-06-26 00:00:00+00:00,0.6695
COIMBRA,TOMATE,2005-07-04 00:00:00+00:00,0.6506
COIMBRA,TOMATE,2005-07-12 00:00:00+00:00,0.6169
COIMBRA,TOMATE,2005-07-20 00:00:00+00:00,0.5946
COIMBRA,TOMATE,2005-07-28 00:00:00+00:00,0.5642
COIMBRA,TOMATE,2005-08-05 00:00:00+00:00,0.5591
COIMBRA,TOMATE,2005-08-13 00:00:00+00:00,0.573
COIMBRA,TOMATE,2005-08-21 00:00:00+00:00,0.5885
COIMBRA,TOMATE,2005-08-29 00:00:00+00:00,0.6103
COIMBRA,TOMATE,2005-09-06 00:00:00+00:00,0.63
COIMBRA,TOMATE,2005-09-14 00:00:00+00:00,0.6521
COIMBRA,TOMATE,2005-09-22 00:00:00+00:00,0.6477
COIMBRA,TOMATE,2005-09-30 00:00:00+00:00,0.6235
COIMBRA,TOMATE,2005-10-08 00:00:00+00:00,0.604
COIMBRA,TOMATE,2005-10-16 00:00:00+00:00,0.5864
COIMBRA,TOMATE,2005-10-24 00:00:00+00:00,0.5778
COIMBRA,TOMATE,2005-11-01 00:00:00+00:00,0.5874
COIMBRA,TOMATE,2005-11-09 00:00:00+00:00,0.6239
COIMBRA,TOMATE,2005-11-17 00:00:00+00:00,0.665
COIMBRA,TOMATE,2005-11-25 00:00:00+00:00,0.6727
COIMBRA,TOMATE,2005-12-03 00:00:00+00:00,0.6678
COIMBRA,TOMATE,2005-12-11 00:00:00+00:00,0.6544
COIMBRA,TOMATE,2005-12-19 00:00:00+00:00,0.6366
COIMBRA,TOMATE,2005-12-27 00:00:00+00:00,0.6257
COIMBRA,TOMATE,2006-01-01 00:00:00+00:00,0.6243
COIMBRA,TOMATE,2006-01-09 00:00:00+00:00,0.6582
COIMBRA,TOMATE,2006-01-17 00:00:00+00:00,0.675
COIMBRA,TOMATE,2006-01-25 00:00:00+00:00,0.6927
COIMBRA,TOMATE,2006-02-02 00:00:00+00:00,0.6964
COIMBRA,TOMATE,2006-02-10 00:00:00+00:00,0.7084
COIMBRA,TOMATE,2006-02-18 00:00:00+00:00,0.7213
COIMBRA,TOMATE,2006-02-26 00:00:00+00:00,0.7366
COIMBRA,TOMATE,2006-03-06 00:00:00+00:00,0.748
COIMBRA,TOMATE,2006-03-14 00:00:00+00:00,0.7442
COIMBRA,TOMATE,2006-03-22 00:00:00+00:00,0.7246
COIMBRA,TOMATE,2006-03-30 00:00:00+00:00,0.7137
COIMBRA,TOMATE,2006-04-07 00:00:00+00:00,0.6867
COIMBRA,TOMATE,2006-04-15 00:00:00+00:00,0.6886
COIMBRA,TOMATE,2006-04-23 00:00:00+00:00,0.6874
COIMBRA,TOMATE,2006-05-01 00:00:00+00:00,0.6926
COIMBRA,TOMATE,2006-05-09 00:00:00+00:00,0.6926
COIMBRA,TOMATE,2006-05-17 00:00:00+00:00,0.6622
COIMBRA,TOMATE,2006-05-25 00:00:00+00:00,0.6455
COIMBRA,TOMATE,2006-06-02 00:00:00+00:00,0.6267
COIMBRA,TOMATE,2006-06-10 00:00:00+00:00,0.6143
COIMBRA,TOMATE,2006-06-18 00:00:00+00:00,0.5883
COIMBRA,TOMATE,2006-06-26 00:00:00+00:00,0.558
COIMBRA,TOMATE,2006-07-04 00:00:00+00:00,0.5332
COIMBRA,TOMATE,2006-07-12 00:00:00+00:00,0.5079
COIMBRA,TOMATE,2006-07-20 00:00:00+00:00,0.4838
COIMBRA,TOMATE,2006-07-28 00:00:00+00:00,0.4774
COIMBRA,TOMATE,2006-08-05 00:00:00+00:00,0.4722
COIMBRA,TOMATE,2006-08-13 00:00:00+00:00,0.4962
COIMBRA,TOMATE,2006-08-21 00:00:00+00:00,0.4941
COIMBRA,TOMATE,2006-08-29 00:00:00+00:00,0.5092
COIMBRA,TOMATE,2006-09-06 00:00:00+00:00,0.5246
COIMBRA,TOMATE,2006-09-14 00:00:00+00:00,0.5407
COIMBRA,TOMATE,2006-09-22 00:00:00+00:00,0.5698
COIMBRA,TOMATE,2006-09-30 00:00:00+00:00,0.5706
COIMBRA,TOMATE,2006-10-08 00:00:00+00:00,0.5959
COIMBRA,TOMATE,2006-10-16 00:00:00+00:00,0.6104
COIMBRA,TOMATE,2006-10-24 00:00:00+00:00,0.5933
COIMBRA,TOMATE,2006-11-01 00:00:00+00:00,0.571
COIMBRA,TOMATE,2006-11-09 00:00:00+00:00,0.5512
COIMBRA,TOMATE,2006-11-17 00:00:00+00:00,0.5405
COIMBRA,TOMATE,2006-11-25 00:00:00+00:00,0.5588
COIMBRA,TOMATE,2006-12-03 00:00:00+00:00,0.5768
COIMBRA,TOMATE,2006-12-11 00:00:00+00:00,0.6407
COIMBRA,TOMATE,2006-12-19 00:00:00+00:00,0.6847
COIMBRA,TOMATE,2006-12-27 00:00:00+00:00,0.72
COIMBRA,TOMATE,2007-01-01 00:00:00+00:00,0.7494
COIMBRA,TOMATE,2007-01-09 00:00:00+00:00,0.765
COIMBRA,TOMATE,2007-01-17 00:00:00+00:00,0.756
COIMBRA,TOMATE,2007-01-25 00:00:00+00:00,0.7576
COIMBRA,TOMATE,2007-02-02 00:00:00+00:00,0.7246
COIMBRA,TOMATE,2007-02-10 00:00:00+00:00,0.6964
COIMBRA,TOMATE,2007-02-18 00:00:00+00:00,0.6647
PASSO FUNDO,TRIGO,2005-08-13 00:00:00+00:00,0.8364
PASSO FUNDO,TRIGO,2005-08-21 00:00:00+00:00,0.8538
PASSO FUNDO,TRIGO,2005-08-29 00:00:00+00:00,0.8636
PASSO FUNDO,TRIGO,2005-09-06 00:00:00+00:00,0.8413
PASSO FUNDO,TRIGO,2005-09-14 00:00:00+00:00,0.8318
PASSO FUNDO,TRIGO,2005-09-22 00:00:00+00:00,0.808
PASSO FUNDO,TRIGO,2005-09-30 00:00:00+00:00,0.7551
PASSO FUNDO,TRIGO,2005-10-08 00:00:00+00:00,0.6725
PASSO FUNDO,TRIGO,2005-10-16 00:00:00+00:00,0.5802
PASSO FUNDO,TRIGO,2005-10-24 00:00:00+00:00,0.4717
PASSO FUNDO,TRIGO,2005-11-01 00:00:00+00:00,0.3729
PASSO FUNDO,TRIGO,2005-11-09 00:00:00+00:00,0.2558
PASSO FUNDO,TRIGO,2005-11-17 00:00:00+00:00,0.2469
PASSO FUNDO,TRIGO,2005-11-25 00:00:00+00:00,0.2313
PASSO FUNDO,TRIGO,2005-12-03 00:00:00+00:00,0.2751
PASSO FUNDO,TRIGO,2005-12-11 00:00:00+00:00,0.3547
PASSO FUNDO,TRIGO,2005-12-19 00:00:00+00:00,0.4532
PASSO FUNDO,TRIGO,2005-12-27 00:00:00+00:00,0.5649
PASSO FUNDO,TRIGO,2006-01-01 00:00:00+00:00,0.6766
PASSO FUNDO,TRIGO,2006-01-09 00:00:00+00:00,0.7561
PASSO FUNDO,TRIGO,2006-01-17 00:00:00+00:00,0.8476
PASSO FUNDO,TRIGO,2006-01-25 00:00:00+00:00,0.8711
PASSO FUNDO,TRIGO,2006-02-02 00:00:00+00:00,0.908
PASSO FUNDO,TRIGO,2006-02-10 00:00:00+00:00,0.9215
PASSO FUNDO,TRIGO,2006-02-18 00:00:00+00:00,0.9539
PASSO FUNDO,TRIGO,2006-02-26 00:00:00+00:00,0.9102
PASSO FUNDO,TRIGO,2006-03-06 00:00:00+00:00,0.8062
PASSO FUNDO,TRIGO,2006-03-14 00:00:00+00:00,0.6606
PASSO FUNDO,TRIGO,2006-03-22 00:00:00+00:00,0.5049
PASSO FUNDO,TRIGO,2006-03-30 00:00:00+00:00,0.3623
PASSO FUNDO,TRIGO,2006-04-07 00:00:00+00:00,0.2479
PASSO FUNDO,TRIGO,2006-04-15 00:00:00+00:00,0.221
PASSO FUNDO,TRIGO,2006-04-23 00:00:00+00:00,0.2492
PASSO FUNDO,TRIGO,2006-05-01 00:00:00+00:00,0.3001
PASSO FUNDO,TRIGO,2006-05-09 00:00:00+00:00,0.3779
PASSO FUNDO,TRIGO,2006-05-17 00:00:00+00:00,0.4846
PASSO FUNDO,TRIGO,2006-05-25 00:00:00+00:00,0.5921
PASSO FUNDO,TRIGO,2006-06-02 00:00:00+00:00,0.6949
PASSO FUNDO,TRIGO,2006-06-10 00:00:00+00:00,0.7607
PASSO FUNDO,TRIGO,2006-06-18 00:00:00+00:00,0.8089
PASSO FUNDO,TRIGO,2006-06-26 00:00:00+00:00,0.8196
PASSO FUNDO,TRIGO,2006-07-04 00:00:00+00:00,0.8582
PASSO FUNDO,TRIGO,2006-07-12 00:00:00+00:00,0.8207
PASSO FUNDO,TRIGO,2006-07-20 00:00:00+00:00,0.7266
PASSO FUNDO,TRIGO,2006-07-28 00:00:00+00:00,0.6111
PASSO FUNDO,TRIGO,2006-08-05 00:00:00+00:00,0.4934
PASSO FUNDO,TRIGO,2006-08-13 00:00:00+00:00,0.3677
PASSO FUNDO,TRIGO,2006-08-21 00:00:00+00:00,0.3062
PASSO FUNDO,TRIGO,2006-08-29 00:00:00+00:00,0.2764
PASSO FUNDO,TRIGO,2006-09-06 00:00:00+00:00,0.2845
PASSO FUNDO,TRIGO,2006-09-14 00:00:00+00:00,0.3249
PASSO FUNDO,TRIGO,2006-09-22 00:00:00+00:00,0.3573
PASSO FUNDO,TRIGO,2006-09-30 00:00:00+00:00,0.4554
PASSO FUNDO,TRIGO,2006-10-08 00:00:00+00:00,0.5504
PASSO FUNDO,TRIGO,2006-10-16 00:00:00+00:00,0.6453
PASSO FUNDO,TRIGO,2006-10-24 00:00:00+00:00,0.7445
PASSO FUNDO,TRIGO,2006-11-01 00:00:00+00:00,0.7952
PASSO FUNDO,TRIGO,2006-11-09 00:00:00+00:00,0.8198
PASSO FUNDO,TRIGO,2006-11-17 00:00:00+00:00,0.8444
PASSO FUNDO,TRIGO,2006-11-25 00:00:00+00:00,0.829
PASSO FUNDO,TRIGO,2006-12-03 00:00:00+00:00,0.8384
PASSO FUNDO,TRIGO,2006-12-11 00:00:00+00:00,0.8019
PASSO FUNDO,TRIGO,2006-12-19 00:00:00+00:00,0.8019
PASSO FUNDO,TRIGO,2006-12-27 00:00:00+00:00,0.782
PASSO FUNDO,TRIGO,2007-01-01 00:00:00+00:00,0.7657
PASSO FUNDO,TRIGO,2007-01-09 00:00:00+00:00,0.6825
PASSO FUNDO,TRIGO,2007-01-17 00:00:00+00:00,0.574
PASSO FUNDO,TRIGO,2007-01-25 00:00:00+00:00,0.5004
PASSO FUNDO,TRIGO,2007-02-02 00:00:00+00:00,0.4499
PASSO FUNDO,TRIGO,2007-02-10 00:00:00+00:00,0.4141
PASSO FUNDO,TRIGO,2007-02-18 00:00:00+00:00,0.4456
PASSO FUNDO,TRIGO,2007-02-26 00:00:00+00:00,0.5174
PASSO FUNDO,TRIGO,2007-03-06 00:00:00+00:00,0.6254
PASSO FUNDO,TRIGO,2007-03-14 00:00:00+00:00,0.7205
PASSO FUNDO,TRIGO,2007-03-22 00:00:00+00:00,0.7583
PASSO FUNDO,TRIGO,2007-03-30 00:00:00+00:00,0.8411
PASSO FUNDO,TRIGO,2007-04-07 00:00:00+00:00,0.8082
PASSO FUNDO,TRIGO,2007-04-15 00:00:00+00:00,0.7337
PASSO FUNDO,TRIGO,2007-04-23 00:00:00+00:00,0.606
PASSO FUNDO,TRIGO,2007-05-01 00:00:00+00:00,0.4971
PASSO FUNDO,TRIGO,2007-05-09 00:00:00+00:00,0.3913
PASSO FUNDO,TRIGO,2007-05-17 00:00:00+00:00,0.3723
PASSO FUNDO,TRIGO,2007-05-25 00:00:00+00:00,0.3371
PASSO FUNDO,TRIGO,2007-06-02 00:00:00+00:00,0.3684
PASSO FUNDO,TRIGO,2007-06-10 00:00:00+00:00,0.361
PASSO FUNDO,TRIGO,2007-06-18 00:00:00+00:00,0.3777
PASSO FUNDO,TRIGO,2007-06-26 00:00:00+00:00,0.3749
PASSO FUNDO,TRIGO,2007-07-04 00:00:00+00:00,0.4139
PASSO FUNDO,TRIGO,2007-07-12 00:00:00+00:00,0.427
PASSO FUNDO,TRIGO,2007-07-20 00:00:00+00:00,0.4952
PASSO FUNDO,TRIGO,2007-07-28 00:00:00+00:00,0.5594
PASSO FUNDO,TRIGO,2007-08-05 00:00:00+00:00,0.6278
PASSO FUNDO,TRIGO,2007-08-13 00:00:00+00:00,0.6987
PASSO FUNDO,TRIGO,2007-08-21 00:00:00+00:00,0.7606
PASSO FUNDO,TRIGO,2007-08-29 00:00:00+00:00,0.7912
PASSO FUNDO,TRIGO,2007-09-06 00:00:00+00:00,0.8346
PASSO FUNDO,TRIGO,2007-09-14 00:00:00+00:00,0.8266
PASSO FUNDO,TRIGO,2007-09-22 00:00:00+00:00,0.8126
PASSO FUNDO,TRIGO,2007-09-30 00:00:00+00:00,0.7591
PASSO FUNDO,TRIGO,2007-10-08 00:00:00+00:00,0.6513
PASSO FUNDO,TRIGO,2007-10-16 00:00:00+00:00,0.5162
PASSO FUNDO,TRIGO,2007-10-24 00:00:00+00:00,0.381
PASSO FUNDO,TRIGO,2007-11-01 00:00:00+00:00,0.261
PASSO FUNDO,TRIGO,2007-11-09 00:00:00+00:00,0.1981
PASSO FUNDO,TRIGO,2007-11-17 00:00:00+00:00,0.1973
PASSO FUNDO,TRIGO,2007-11-25 00:00:00+00:00,0.2694
PASSO FUNDO,TRIGO,2007-12-03 00:00:00+00:00,0.392
PASSO FUNDO,TRIGO,2007-12-11 00:00:00+00:00,0.5352
PASSO FUNDO,TRIGO,2007-12-19 00:00:00+00:00,0.6798
PASSO FUNDO,TRIGO,2007-12-27 00:00:00+00:00,0.7957
PASSO FUNDO,TRIGO,2008-01-01 00:00:00+00:00,0.88
PASSO FUNDO,TRIGO,2008-01-09 00:00:00+00:00,0.9261
PASSO FUNDO,TRIGO,2008-01-17 00:00:00+00:00,0.9303
PASSO FUNDO,TRIGO,2008-01-25 00:00:00+00:00,0.9225
PASSO FUNDO,TRIGO,2008-02-02 00:00:00+00:00,0.8807
PASSO FUNDO,TRIGO,2008-02-10 00:00:00+00:00,0.781
PASSO FUNDO,TRIGO,2008-02-18 00:00:00+00:00,0.6507
PASSO FUNDO,TRIGO,2008-02-26 00:00:00+00:00,0.5082
PASSO FUNDO,TRIGO,2008-03-05 00:00:00+00:00,0.3869
PASSO FUNDO,TRIGO,2008-03-13 00:00:00+00:00,0.3055
PASSO FUNDO,TRIGO,2008-03-21 00:00:00+00:00,0.2692
PASSO FUNDO,TRIGO,2008-03-29 00:00:00+00:00,0.3019
PASSO FUNDO,TRIGO,2008-04-06 00:00:00+00:00,0.3289
PASSO FUNDO,TRIGO,2008-04-14 00:00:00+00:00,0.338
PASSO FUNDO,TRIGO,2008-04-22 00:00:00+00:00,0.342
PASSO FUNDO,TRIGO,2008-04-30 00:00:00+00:00,0.3402
PASSO FUNDO,TRIGO,2008-05-08 00:00:00+00:00,0.3225
PASSO FUNDO,TRIGO,2008-05-16 00:00:00+00:00,0.3126
PASSO FUNDO,TRIGO,2008-05-24 00:00:00+00:00,0.3188
PASSO FUNDO,TRIGO,2008-06-01 00:00:00+00:00,0.3364
PASSO FUNDO,TRIGO,2008-06-09 00:00:00+00:00,0.3656
PASSO FUNDO,TRIGO,2008-06-17 00:00:00+00:00,0.4152
PASSO FUNDO,TRIGO,2008-06-25 00:00:00+00:00,0.4771
PASSO FUNDO,TRIGO,2008-07-03 00:00:00+00:00,0.5183
PASSO FUNDO,TRIGO,2008-07-11 00:00:00+00:00,0.5347
PASSO FUNDO,TRIGO,2008-07-19 00:00:00+00:00,0.5278
PASSO FUNDO,TRIGO,2008-07-27 00:00:00+00:00,0.4679
PASSO FUNDO,TRIGO,2008-08-04 00:00:00+00:00,0.4006
PASSO FUNDO,TRIGO,2008-08-12 00:00:00+00:00,0.3452
PASSO FUNDO,TRIGO,2008-08-20 00:00:00+00:00,0.2987
PASSO FUNDO,TRIGO,2008-08-28 00:00:00+00:00,0.2694
PASSO FUNDO,TRIGO,2008-09-05 00:00:00+00:00,0.2934
PASSO FUNDO,TRIGO,2008-09-13 00:00:00+00:00,0.3134
PASSO FUNDO,TRIGO,2008-09-21 00:00:00+00:00,0.3422
PASSO FUNDO,TRIGO,2008-09-29 00:00:00+00:00,0.3959
PASSO FUNDO,TRIGO,2008-10-07 00:00:00+00:00,0.4789
PASSO FUNDO,TRIGO,2008-10-15 00:00:00+00:00,0.5763
PASSO FUNDO,TRIGO,2008-10-23 00:00:00+00:00,0.6371
PASSO FUNDO,TRIGO,2008-10-31 00:00:00+00:00,0.7051
PASSO FUNDO,TRIGO,2008-11-08 00:00:00+00:00,0.749
PASSO FUNDO,TRIGO,2008-11-16 00:00:00+00:00,0.7308
PASSO FUNDO,TRIGO,2008-11-24 00:00:00+00:00,0.6976
PASSO FUNDO,TRIGO,2008-12-02 00:00:00+00:00,0.6544
PASSO FUNDO,TRIGO,2008-12-10 00:00:00+00:00,0.6208
PASSO FUNDO,TRIGO,2008-12-18 00:00:00+00:00,0.5966
PASSO FUNDO,TRIGO,2008-12-26 00:00:00+00:00,0.5777
PASSO FUNDO,TRIGO,2009-01-01 00:00:00+00:00,0.5789
PASSO FUNDO,TRIGO,2009-01-09 00:00:00+00:00,0.538
PASSO FUNDO,TRIGO,2009-01-17 00:00:00+00:00,0.4784
PASSO FUNDO,TRIGO,2009-01-25 00:00:00+00:00,0.4345
PASSO FUNDO,TRIGO,2009-02-02 00:00:00+00:00,0.387
PASSO FUNDO,TRIGO,2009-02-10 00:00:00+00:00,0.3851
PASSO FUNDO,TRIGO,2009-02-18 00:00:00+00:00,0.4289
PASSO FUNDO,TRIGO,2009-02-26 00:00:00+00:00,0.488
PASSO FUNDO,TRIGO,2009-03-06 00:00:00+00:00,0.5606
PASSO FUNDO,TRIGO,2009-03-14 00:00:00+00:00,0.6062
PASSO FUNDO,TRIGO,2009-03-22 00:00:00+00:00,0.5924
PASSO FUNDO,TRIGO,2009-03-30 00:00:00+00:00,0.5765
PASSO FUNDO,TRIGO,2009-04-07 00:00:00+00:00,0.5201
PASSO FUNDO,TRIGO,2009-04-15 00:00:00+00:00,0.4471
PASSO FUNDO,TRIGO,2009-04-23 00:00:00+00:00,0.3949
PASSO FUNDO,TRIGO,2009-05-01 00:00:00+00:00,0.3265
PASSO FUNDO,TRIGO,2009-05-09 00:00:00+00:00,0.2918
PASSO FUNDO,TRIGO,2009-05-17 00:00:00+00:00,0.2659
PASSO FUNDO,TRIGO,2009-05-25 00:00:00+00:00,0.2615
PASSO FUNDO,TRIGO,2009-06-02 00:00:00+00:00,0.2647
PASSO FUNDO,TRIGO,2009-06-10 00:00:00+00:00,0.2779
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-09-14 00:00:00+00:00,0.6763
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-09-22 00:00:00+00:00,0.6863
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-09-30 00:00:00+00:00,0.7073
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-10-08 00:00:00+00:00,0.724
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-10-16 00:00:00+00:00,0.7266
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-10-24 00:00:00+00:00,0.7214
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-11-01 00:00:00+00:00,0.7204
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-11-09 00:00:00+00:00,0.7196
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-11-17 00:00:00+00:00,0.7097
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-11-25 00:00:00+00:00,0.7191
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-12-03 00:00:00+00:00,0.7178
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-12-11 00:00:00+00:00,0.7206
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-12-19 00:00:00+00:00,0.7165
SANTA MARIA DO HERVAL,BATATA-INGLESA,2002-12-27 00:00:00+00:00,0.7167
SANTA MARIA DO HERVAL,BATATA-INGLESA,2003-01-01 00:00:00+00:00,0.7413
SANTA MARIA DO HERVAL,BATATA-INGLESA,2003-01-09 00:00:00+00:00,0.7591
SANTA MARIA DO HERVAL,BATATA-INGLESA,2003-01-17 00:00:00+00:00,0.7624
SANTA MARIA DO HERVAL,BATATA-INGLESA,2003-01-25 00:00:00+00:00,0.7844
SANTA MARIA DO HERVAL,BATATA-INGLESA,2003-02-02 00:00:00+00:00,0.7873
SANTA MARIA DO HERVAL,BATATA-INGLESA,2003-02-10 00:00:00+00:00,0.8139
SANTA MARIA DO HERVAL,BATATA-INGLESA,2003-02-18 00:00:00+00:00,0.7823
SANTA MARIA DO HERVAL,BATATA-INGLESA,2003-02-26 00:00:00+00:00,0.7525
